2026-05-08T00:10:12+00:00 myastra uvicorn[1578892]: INFO:     127.0.0.1:53008 - "PROPFIND / HTTP/1.0" 405 Method Not Allowed
2026-05-08T13:33:21+00:00 myastra uvicorn[1578892]: INFO:     Application shutdown complete.
2026-05-08T13:33:21+00:00 myastra uvicorn[1578892]: INFO:     Finished server process [1578892]
2026-05-08T13:33:21+00:00 myastra uvicorn[1578892]: [ASTRA] Shutting down.
2026-05-08T13:33:22+00:00 myastra systemd[1]: myastra.service: Deactivated successfully.
2026-05-08T13:33:22+00:00 myastra systemd[1]: Stopped myastra.service - ASTRA Backend.
2026-05-08T13:33:22+00:00 myastra systemd[1]: myastra.service: Consumed 3min 4.033s CPU time.
2026-05-08T13:33:22+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]: Traceback (most recent call last):
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     sys.exit(main())
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:              ^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return self.main(*args, **kwargs)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     rv = self.invoke(ctx)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return callback(*args, **kwargs)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     run(
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     server.run()
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return runner.run(main)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return self._loop.run_until_complete(task)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     config.load()
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     module = importlib.import_module(module_str)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]:          ^
2026-05-08T13:33:22+00:00 myastra uvicorn[1598842]: SyntaxError: '(' was never closed
2026-05-08T13:33:22+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:33:22+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:33:27+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 1.
2026-05-08T13:33:27+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]: Traceback (most recent call last):
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     sys.exit(main())
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:              ^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return self.main(*args, **kwargs)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     rv = self.invoke(ctx)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return callback(*args, **kwargs)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     run(
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     server.run()
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return runner.run(main)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return self._loop.run_until_complete(task)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     config.load()
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     module = importlib.import_module(module_str)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]:          ^
2026-05-08T13:33:27+00:00 myastra uvicorn[1598851]: SyntaxError: '(' was never closed
2026-05-08T13:33:27+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:33:27+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:33:32+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 2.
2026-05-08T13:33:32+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]: Traceback (most recent call last):
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     sys.exit(main())
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:              ^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return self.main(*args, **kwargs)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     rv = self.invoke(ctx)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return callback(*args, **kwargs)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     run(
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     server.run()
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return runner.run(main)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return self._loop.run_until_complete(task)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     config.load()
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/config.py", line 458, in load
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     self.loaded_app = import_from_string(self.app)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:                       ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/importer.py", line 21, in import_from_string
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     module = importlib.import_module(module_str)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/usr/lib/python3.12/importlib/__init__.py", line 90, in import_module
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     return _bootstrap._gcd_import(name[level:], package, level)
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap>", line 1387, in _gcd_import
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap>", line 1360, in _find_and_load
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap>", line 1331, in _find_and_load_unlocked
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap>", line 935, in _load_unlocked
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap_external>", line 991, in exec_module
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap_external>", line 1129, in get_code
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap_external>", line 1059, in source_to_code
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "<frozen importlib._bootstrap>", line 488, in _call_with_frames_removed
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:   File "/var/www/myastra/astra/backend/main.py", line 1051
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:     print(f"[AMELIA RAG] {len(memories)} wynik├│w dla: '{user_msg_clean[:60]}'"
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]:          ^
2026-05-08T13:33:33+00:00 myastra uvicorn[1598854]: SyntaxError: '(' was never closed
2026-05-08T13:33:33+00:00 myastra systemd[1]: myastra.service: Main process exited, code=exited, status=1/FAILURE
2026-05-08T13:33:33+00:00 myastra systemd[1]: myastra.service: Failed with result 'exit-code'.
2026-05-08T13:33:38+00:00 myastra systemd[1]: myastra.service: Scheduled restart job, restart counter is at 3.
2026-05-08T13:33:38+00:00 myastra systemd[1]: Started myastra.service - ASTRA Backend.
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]: Traceback (most recent call last):
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/bin/uvicorn", line 8, in <module>
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     sys.exit(main())
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:              ^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1485, in __call__
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return self.main(*args, **kwargs)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1406, in main
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     rv = self.invoke(ctx)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:          ^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 1269, in invoke
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return ctx.invoke(self.callback, **ctx.params)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/click/core.py", line 824, in invoke
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return callback(*args, **kwargs)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 418, in main
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     run(
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/main.py", line 587, in run
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     server.run()
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 62, in run
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return asyncio.run(self.serve(sockets=sockets))
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/usr/lib/python3.12/asyncio/runners.py", line 194, in run
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return runner.run(main)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/usr/lib/python3.12/asyncio/runners.py", line 118, in run
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:     return self._loop.run_until_complete(task)
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:            ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "uvloop/loop.pyx", line 1518, in uvloop.loop.Loop.run_until_complete
2026-05-08T13:33:38+00:00 myastra uvicorn[1598867]:   File "/var/www/myastra/astra/backend/venv/lib/python3.12/site-packages/uvicorn/server.py", line 69, in serve
